regis_id_year1,PROJ_THAI_NAME,PROJ_ABBR_NAME,COMP_THAI_NAME,PROJ_RETAIL_TYPE,POLICY_THAI_DESC,SPEC_GR_DESC,policyspec_desc,current_rmf_pvd_type,management_style_th,fund_compare,MUTUAL_INV_TYPE,INVEST_COUNTRY_FLAG,REDEMP_PERIOD,proj_term_th,SUPERVISOR_NAME,APPR_DATE,REGIS_DATE,nav_rmf_pvd,nav,invsest_own_fund_value
MF0463/2562,กองทุนเปิด ยูไนเต็ด ฮาร์โมนี-ร็อค ฟันด์,UROCK-M,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ประเทศไทย) จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ผสม (ไม่กำหนดสัดส่วนการลงทุนในสินค้าโภคภัณฑ์; ไม่กำหนดสัดส่วนการลงทุนในตราสารทุน; ไม่กำหนดสัดส่วนการลงทุนในตราสารหนี้; ไม่กำหนดสัดส่วนการลงทุนในทองคำ; ไม่กำหนดสัดส่วนการลงทุนในกองทุนรวมโครงสร้างพื้นฐาน; ไม่กำหนดสัดส่วนการลงทุนในน้ำมันดิบ; ไม่กำหนดสัดส่วนการลงทุนอื่นๆ; ไม่กำหนดสัดส่วนการลงทุนในหน่วย private equity; ไม่กำหนดสัดส่วนการลงทุนในหน่วยลงทุนของกองทุนรวมอสังหาริมทรัพย์/REITs),กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมหน่วยลงทุน (Fund of Funds); กองทุนรวมเพื่อการออม,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),"Foreign Investment Allocation
",,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร ทหารไทยธนชาต จำกัด (มหาชน),17/09/2562,30/09/2562,-,2328.52,446.15
MF0468/2562,กองทุนเปิดเค ออลโรดส์ โกรท ห้ามขายผู้ลงทุนรายย่อย,K-ALLGROWTH-UI,บริษัทหลักทรัพย์จัดการกองทุน กสิกรไทย จำกัด,กองทุนรวมที่เสนอขายผู้ลงทุนสถาบันและผู้ลงทุนรายใหญ่พิเศษ,ผสม (ไม่กำหนดสัดส่วนการลงทุนในสินค้าโภคภัณฑ์; ไม่กำหนดสัดส่วนการลงทุนในตราสารทุน; ไม่กำหนดสัดส่วนการลงทุนในตราสารหนี้; ไม่กำหนดสัดส่วนการลงทุนในกองทุนรวมโครงสร้างพื้นฐาน; ไม่กำหนดสัดส่วนการลงทุนในหน่วยลงทุนของกองทุนรวมอสังหาริมทรัพย์/REITs),กองทุนรวมฟีดเดอร์,กองทุนรวมที่มีความเสี่ยงสูงหรือมีความซับซ้อน,,อื่น ๆ,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร ไทยพาณิชย์ จำกัด (มหาชน),13/09/2562,241833,-,3784.27,-
MF0479/2562,กองทุนเปิด ทิสโก้ คอนเซอเวทีฟ อินคัม - อิควิตี้ Zero,TCIEZERO,บริษัทหลักทรัพย์จัดการกองทุน ทิสโก้,กองทุนเพื่อผู้ลงทุนทั่วไป,ผสม (ไม่กำหนดสัดส่วนการลงทุนในตราสารหนี้; กำหนดสัดส่วนการลงทุนในกองทุนรวมโครงสร้างพื้นฐาน; กำหนดสัดส่วนการลงทุนในหน่วยลงทุนของกองทุนรวมอสังหาริมทรัพย์/REITs),,,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),,,กองทุนที่ลงทุนแบบมีความเสี่ยงทั้งในและต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร ไทยพาณิชย์ จำกัด (มหาชน),20/09/2562,242045,-,290.62,-
MF0482/2562,กองทุนเปิด วี โกลด์ แอนด์ ซิลเวอร์ อิควิตี้,WE-GOLD,บริษัทหลักทรัพย์จัดการกองทุน ดาโอ จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมฟีดเดอร์; กองทุนรวมหมวดอุตสาหกรรม,,,,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงศรีอยุธยา จำกัด (มหาชน),26/09/2562,242075,-,271.93,-
MF0495/2562,กองทุนเปิดเค ตราสารหนี้ AB 2022A,K-AB22A,บริษัทหลักทรัพย์จัดการกองทุน กสิกรไทย จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารหนี้,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,มุ่งหวังให้ผลประกอบการเคลื่อนไหวตามดัชนีชี้วัด และในบางโอกาสอาจสร้างผลตอบแทนสูงกว่าดัชนีชี้วัด,,,กองทุนที่ลงทุนแบบมีความเสี่ยงทั้งในและต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงเทพ จำกัด (มหาชน),25/09/2562,24/10/2562,-,1573.23,100.07
MF0501/2562,กองทุนเปิด แอล เอช โกลบอล พร็อพเพอร์ตี้,LHPROPG,บริษัทหลักทรัพย์จัดการกองทุน แลนด์ แอนด์ เฮ้าส์ จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ทรัพย์สินทางเลือก (หน่วยลงทุนของกองทุนรวมอสังหาริมทรัพย์/REITs),กองทุนรวมฟีดเดอร์; กองทุนรวมหมวดอุตสาหกรรม,,,อื่น ๆ,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร ทหารไทยธนชาต จำกัด (มหาชน),24/09/2562,30/10/2562,-,292.84,-
MF0503/2562,กองทุนเปิดกรุงไทย ก่อการดี,KT-ESG,บริษัทหลักทรัพย์จัดการกองทุน กรุงไทย จำกัด (มหาชน),กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมดัชนี,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,มุ่งหวังให้ผลประกอบการเคลื่อนไหวตามดัชนีชี้วัด (passive management/index tracking),,,กองทุนที่ลงทุนแบบไม่มีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร ไทยพาณิชย์ จำกัด (มหาชน),18/10/2562,30/10/2562,-,135.93,0.3
MF0504/2562,กองทุนเปิดกรุงศรีพรีเฟอร์มิกซ์เฮดจ์เอฟเอ็กซ์,KFPREFER,บริษัทหลักทรัพย์จัดการกองทุน กรุงศรี จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ผสม (ไม่กำหนดสัดส่วนการลงทุนในหน่วยลงทุนของกองทุนรวมอสังหาริมทรัพย์/REITs; ไม่กำหนดสัดส่วนการลงทุนในหน่วย private equity; ไม่กำหนดสัดส่วนการลงทุนในกองทุนรวมโครงสร้างพื้นฐาน; ไม่กำหนดสัดส่วนการลงทุนในตราสารหนี้; ไม่กำหนดสัดส่วนการลงทุนในตราสารทุน),กองทุนรวมฟีดเดอร์,,,อื่น ๆ,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร ไทยพาณิชย์ จำกัด (มหาชน),16/10/2562,241803,-,399.85,-
MF0505/2562,กองทุนเปิด วี มัลติ แอสเซท อินคัม,WE-MULTI,บริษัทหลักทรัพย์จัดการกองทุน ดาโอ จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ผสม (ไม่กำหนดสัดส่วนการลงทุนในสินค้าโภคภัณฑ์; ไม่กำหนดสัดส่วนการลงทุนในตราสารทุน; ไม่กำหนดสัดส่วนการลงทุนในตราสารหนี้; ไม่กำหนดสัดส่วนการลงทุนในกองทุนรวมโครงสร้างพื้นฐาน; ไม่กำหนดสัดส่วนการลงทุนในหน่วยลงทุนของกองทุนรวมอสังหาริมทรัพย์/REITs),กองทุนรวมฟีดเดอร์,,,,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร ทหารไทยธนชาต จำกัด (มหาชน),18/10/2562,241803,-,1.45,-
MF0514/2562,กองทุนเปิดเอ็มเอฟซี ดิวิเดนด์ เอเชีย,MDIVA,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,,,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),Miscellaneous,,กองทุนที่ลงทุนแบบมีความเสี่ยงทั้งในและต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กสิกรไทย จำกัด (มหาชน),20/09/2562,241984,-,139.36,-
MF0518/2562,กองทุนเปิดฟันด์ออฟฟันด์บัวหลวงโครงสร้างพื้นฐาน&อสังหาริมทรัพย์เพื่อการเลี้ยงชีพ,B-IR-FOFRMF,บริษัทหลักทรัพย์จัดการกองทุนรวม  บัวหลวง จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ทรัพย์สินทางเลือก (หน่วยลงทุนของกองทุนรวมอสังหาริมทรัพย์/REITs/กองทุนรวมโครงสร้างพื้นฐาน),กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมหน่วยลงทุน (Fund of Funds); กองทุนรวมเพื่อการเลี้ยงชีพ,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),,,กองทุนที่ลงทุนแบบมีความเสี่ยงทั้งในและต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงศรีอยุธยา จำกัด (มหาชน),242014,13/11/2562,-,206.37,10.94
MF0525/2562,กองทุนเปิดบีแคป ตราสารหนี้ระยะกลาง,BCAP-MFIX,บริษัทหลักทรัพย์จัดการกองทุน บางกอกแคปปิตอล จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารหนี้,,,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),,,กองทุนที่ลงทุนแบบไม่มีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงศรีอยุธยา จำกัด (มหาชน),23/08/2562,19/11/2562,-,869.08,-
MF0528/2562,กองทุนเปิด วรรณ ดิสคัฟเวอรี่,ONE-DISC,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมฟีดเดอร์; กองทุนรวมเพื่อการออม,,,อื่น ๆ,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร ไทยพาณิชย์ จำกัด (มหาชน),241984,20/11/2562,-,1762.05,-
MF0530/2562,กองทุนเปิดธนชาต SET50 เพื่อการเลี้ยงชีพ,T-SET50RMF,บริษัทหลักทรัพย์จัดการกองทุน อีสท์สปริง (ประเทศไทย) จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมดัชนี; กองทุนรวมเพื่อการเลี้ยงชีพ,กองทุนรวมเพื่อการเลี้ยงชีพที่มีการรับโอนเงินจากกองทุนสำรองเลี้ยงชีพ,RMF ทีรับโอนเงินจาก PVD แต่ไม่ได้แบ่ง class โดยมีระบบแบ่งแยกบัญชี มูลค่าเงิน และทะเบียนผู้ถือหน่วยออกจาก RMF ปกติ,มุ่งหวังให้ผลประกอบการเคลื่อนไหวตามดัชนีชี้วัด (passive management/index tracking),SET 50 Index Fund,,กองทุนที่ลงทุนแบบไม่มีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงศรีอยุธยา จำกัด (มหาชน),242042,21/11/2562,2.62,135,-
MF0531/2562,กองทุนเปิดกรุงไทย ก่อการดี เพื่อการเลี้ยงชีพ,KT-ESG RMF,บริษัทหลักทรัพย์จัดการกองทุน กรุงไทย จำกัด (มหาชน),กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมดัชนี; กองทุนรวมเพื่อการเลี้ยงชีพ,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมเพื่อการเลี้ยงชีพที่มีการรับโอนเงินจากกองทุนสำรองเลี้ยงชีพ (ที่รับโอนจาก PVD แต่ไม่ได้แบ่ง Class โดยมีระบบแบ่งแยกบัญชี มูลค่าเงิน และทะเบียนผู้ถือหน่วยออกจาก RMF ปกติ),RMF ทีรับโอนเงินจาก PVD แต่ไม่ได้แบ่ง class โดยมีระบบแบ่งแยกบัญชี มูลค่าเงิน และทะเบียนผู้ถือหน่วยออกจาก RMF ปกติ,มุ่งหวังให้ผลประกอบการเคลื่อนไหวตามดัชนีชี้วัด (passive management/index tracking),,,กองทุนที่ลงทุนแบบไม่มีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร ไทยพาณิชย์ จำกัด (มหาชน),241984,21/11/2562,4.09,143.23,0.36
MF0532/2562,กองทุนเปิดเค Property Infra Flexible เพื่อการเลี้ยงชีพ,KPROPIRMF,บริษัทหลักทรัพย์จัดการกองทุน กสิกรไทย จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ผสม (ไม่กำหนดสัดส่วนการลงทุนในกองทุนรวมโครงสร้างพื้นฐาน; ไม่กำหนดสัดส่วนการลงทุนในหน่วยลงทุนของกองทุนรวมอสังหาริมทรัพย์/REITs; ไม่กำหนดสัดส่วนการลงทุนในหน่วย private equity; ไม่กำหนดสัดส่วนการลงทุนในตราสารทุน; ไม่กำหนดสัดส่วนการลงทุนในตราสารหนี้),กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมเพื่อการเลี้ยงชีพ,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมเพื่อการเลี้ยงชีพที่มีการรับโอนเงินจากกองทุนสำรองเลี้ยงชีพ (ที่รับโอนจาก PVD แต่ไม่ได้แบ่ง Class โดยมีระบบแบ่งแยกบัญชี มูลค่าเงิน และทะเบียนผู้ถือหน่วยออกจาก RMF ปกติ),RMF ทีรับโอนเงินจาก PVD แต่ไม่ได้แบ่ง class โดยมีระบบแบ่งแยกบัญชี มูลค่าเงิน และทะเบียนผู้ถือหน่วยออกจาก RMF ปกติ,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),,,กองทุนที่ลงทุนแบบมีความเสี่ยงทั้งในและต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงเทพ จำกัด (มหาชน),241803,22/11/2562,6.27,383.16,-
MF0533/2562,กองทุนเปิดเค ฟิกซ์เดท ไฮยีลด์ 2023B ห้ามขายผู้ลงทุนรายย่อย,KHY23B-UI,บริษัทหลักทรัพย์จัดการกองทุน กสิกรไทย จำกัด,กองทุนรวมที่เสนอขายผู้ลงทุนสถาบันและผู้ลงทุนรายใหญ่พิเศษ,ตราสารหนี้,กองทุนรวมฟีดเดอร์,กองทุนรวมที่มีความเสี่ยงสูงหรือมีความซับซ้อน,,มีกลยุทธ์การลงทุนครั้งเดียว (buy-and-hold),,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,อื่นๆ,4  ปี  ,ธนาคาร ไทยพาณิชย์ จำกัด (มหาชน),15/11/2562,26/11/2562,-,1599.98,-
MF0536/2562,กองทุนเปิดพรินซิเพิล เอ็นแฮนซ์ พร็อพเพอร์ตี้ แอนด์ อินฟราสตรัคเจอร์ เฟล็กซ์ อินคัม,PRINCIPAL iPROPEN,บริษัทหลักทรัพย์จัดการกองทุน พรินซิเพิล จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ทรัพย์สินทางเลือก (หน่วยลงทุนของกองทุนรวมอสังหาริมทรัพย์/REITs/กองทุนรวมโครงสร้างพื้นฐาน),กองทุนรวมหน่วยลงทุน (Fund of Funds); กองทุนรวมเพื่อการออม,,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),Fund of Property fund-Thai+Foreign,,กองทุนที่ลงทุนแบบมีความเสี่ยงทั้งในและต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กสิกรไทย จำกัด (มหาชน),242137,26/11/2562,-,4009.78,-
MF0537/2562,กองทุนเปิด วี ยูเอส เรียลเอสเตท ซีเคียวริตี้,WE-USREIT,บริษัทหลักทรัพย์จัดการกองทุน ดาโอ จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ทรัพย์สินทางเลือก (หน่วยลงทุนของกองทุนรวมอสังหาริมทรัพย์/REITs),กองทุนรวมฟีดเดอร์; กองทุนรวมหมวดอุตสาหกรรม,,,,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงศรีอยุธยา จำกัด (มหาชน),242137,26/11/2562,-,106.41,-
MF0538/2562,กองทุนเปิดกรุงศรีเอ็นแฮนซ์แอคทีฟตราสารหนี้,KFENFIX,บริษัทหลักทรัพย์จัดการกองทุน กรุงศรี จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารหนี้,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),,,กองทุนที่ลงทุนแบบมีความเสี่ยงทั้งในและต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร ไทยพาณิชย์ จำกัด (มหาชน),242137,27/11/2562,-,1164.43,-
MF0544/2562,กองทุนเปิด บริลเลียนท์ พลัส ฟันด์,BPLUS-M,บริษัทหลักทรัพย์จัดการกองทุน ยูโอบี (ประเทศไทย) จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ผสม (ไม่กำหนดสัดส่วนการลงทุนในสินค้าโภคภัณฑ์; ไม่กำหนดสัดส่วนการลงทุนในตราสารทุน; ไม่กำหนดสัดส่วนการลงทุนในตราสารหนี้; ไม่กำหนดสัดส่วนการลงทุนในทองคำ; ไม่กำหนดสัดส่วนการลงทุนในกองทุนรวมโครงสร้างพื้นฐาน; ไม่กำหนดสัดส่วนการลงทุนในน้ำมันดิบ; ไม่กำหนดสัดส่วนการลงทุนอื่นๆ; ไม่กำหนดสัดส่วนการลงทุนในหน่วย private equity; ไม่กำหนดสัดส่วนการลงทุนในหน่วยลงทุนของกองทุนรวมอสังหาริมทรัพย์/REITs),กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน; กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),"Conservative Allocation
",,กองทุนที่ลงทุนแบบมีความเสี่ยงทั้งในและต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร ไทยพาณิชย์ จำกัด (มหาชน),20/11/2562,241863,-,903.83,-
MF0555/2562,กองทุนเปิดเค มัลติ-สตราทีจี บอนด์ ห้ามขายผู้ลงทุนรายย่อย,K-MBOND,บริษัทหลักทรัพย์จัดการกองทุน กสิกรไทย จำกัด,กองทุนรวมที่เสนอขายผู้ลงทุนที่มิใช่รายย่อยและผู้มีเงินลงทุนสูง,ตราสารหนี้,กองทุนรวมฟีดเดอร์,กองทุนรวมที่มีความเสี่ยงสูงหรือมีความซับซ้อน,,,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร ไทยพาณิชย์ จำกัด (มหาชน),22/11/2562,13/12/2562,-,2518.93,-
MF0561/2562,กองทุนเปิดไทยพาณิชย์ Thai Equity Quality Portfolio,SCBQUALITY,บริษัทหลักทรัพย์จัดการกองทุน ไทยพาณิชย์ จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),,,กองทุนที่ลงทุนแบบไม่มีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงศรีอยุธยา จำกัด (มหาชน),26/09/2562,19/12/2562,-,18.57,-
MF0562/2562,กองทุนเปิดไทยพาณิชย์ Thai Equity Large-Cap Multi-Factor Portfolio,SCBLARGE,บริษัทหลักทรัพย์จัดการกองทุน ไทยพาณิชย์ จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),,,กองทุนที่ลงทุนแบบไม่มีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงศรีอยุธยา จำกัด (มหาชน),26/09/2562,19/12/2562,-,10.04,-
MF0563/2562,กองทุนเปิดไทยพาณิชย์ Thai Equity Momentum Portfolio,SCBMOMENT,บริษัทหลักทรัพย์จัดการกองทุน ไทยพาณิชย์ จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),,,กองทุนที่ลงทุนแบบไม่มีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงศรีอยุธยา จำกัด (มหาชน),26/09/2562,19/12/2562,-,19.92,-
MF0564/2562,กองทุนเปิดไทยพาณิชย์ Thai Equity Value Portfolio,SCBVALUE,บริษัทหลักทรัพย์จัดการกองทุน ไทยพาณิชย์ จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),,,กองทุนที่ลงทุนแบบไม่มีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงศรีอยุธยา จำกัด (มหาชน),26/09/2562,19/12/2562,-,12.78,-
MF0565/2562,กองทุนเปิดไทยพาณิชย์ Thai Equity Equal Weight Portfolio,SCBEQUAL,บริษัทหลักทรัพย์จัดการกองทุน ไทยพาณิชย์ จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,กองทุนรวมที่มีนโยบายเปิดให้มีการลงทุนในกองทุนรวมอื่นภายใต้ บลจ. เดียวกัน,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),,,กองทุนที่ลงทุนแบบไม่มีความเสี่ยงต่างประเทศ,อื่นๆ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงศรีอยุธยา จำกัด (มหาชน),26/09/2562,19/12/2562,-,5.1,-
MF0566/2562,กองทุนเปิด วี โกลบอล อิควิตี้,WE-GEQUITY,บริษัทหลักทรัพย์จัดการกองทุน ดาโอ จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมฟีดเดอร์,,,,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กสิกรไทย จำกัด (มหาชน),242047,19/12/2562,-,154.76,-
MF0001/2563,กองทุนเปิดบีแคป โกลบอล อิควิตี้,BCAP-GE,บริษัทหลักทรัพย์จัดการกองทุน บางกอกแคปปิตอล จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,มุ่งหวังให้ผลประกอบการสูงกว่าดัชนีชี้วัด (active management),,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงศรีอยุธยา จำกัด (มหาชน),26/11/2562,14/01/2563,-,1522.26,-
MF0004/2563,กองทุนเปิดเค โกลบอล อิควิตี้ พาสซีฟ,K-WORLDX,บริษัทหลักทรัพย์จัดการกองทุน กสิกรไทย จำกัด,กองทุนเพื่อผู้ลงทุนทั่วไป,ตราสารทุน,กองทุนรวมฟีดเดอร์,,,,,,กองทุนรวมที่เน้นลงทุนแบบมีความเสี่ยงต่างประเทศ,ทุกวันทำการ,ไม่กำหนดอายุโครงการ,ธนาคาร กรุงเทพ จำกัด (มหาชน),20/12/2562,15/01/2563,-,3843.47,-
